TFDAG0019.00	基因改造食品檢驗方法－黃豆轉殖品項DP-356043-5 (UI: DP-356Ø43-5)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8304&chk=C91A12DD-18DA-494D-BE8D-37E3EE63FC24	
TFDAG0020.00	基因改造食品檢驗方法－黃豆轉殖品項MON87705 (UI: MON-877Ø5-6)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8305&chk=271A50B3-A773-4FFE-96C0-AACA43E0500D	
TFDAG0021.00	基因改造食品檢驗方法－黃豆轉殖品項MON87708 (UI: MON-877Ø8-9)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8306&chk=38BD42A6-2B30-4FDD-B9D7-AAD51403A350	
TFDAG0022.00	基因改造食品檢驗方法－黃豆轉殖品項MON89788 (UI: MON-89788-1)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8307&chk=03B394B0-2061-4FE1-9073-1E715045F591	
TFDAG0023.00	基因改造食品檢驗方法－玉米轉殖品項MON87427 (UI: MON-87427-7)之轉殖品項特異性定性檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8310&chk=884C9DA1-5925-4272-8CDF-4058E93C6C94	
TFDAG0024.00	基因改造食品檢驗方法－黃豆轉殖品項MON87701 (UI: MON-877Ø1-2)之轉殖品項特異性定性檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8311&chk=B440A06A-969E-4278-92EE-BC910C9DD6FE	
TFDAG0025.00	基因改造食品檢驗方法－玉米轉殖品項DAS-40278-9 (UI: DAS-4Ø278-9)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8357&chk=4CDD0D02-45DC-4FEF-A482-F7EBDB87327F	
TFDAG0026.00	基因改造食品檢驗方法－玉米轉殖品項Event 5307 (UI: SYN-Ø53Ø7-1)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8358&chk=84D0483C-7EC3-491F-8238-DD1CB640ED49	
TFDAG0027.00	基因改造食品檢驗方法－玉米轉殖品項MIR162 (UI: SYN-IR162-4)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8359&chk=1DEBF1E5-B73F-46B6-A72B-179E4A1E5FF1	
TFDAG0028.00	基因改造食品檢驗方法－玉米轉殖品項MON87460 (UI: MON-8746Ø-4)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8360&chk=23E0939F-9E7B-4769-A4CB-AC3E15304478	
TFDAG0029.00	基因改造食品檢驗方法－黃豆轉殖品項MON87769 (UI: MON-87769-7)之轉殖品項特異性定性及定量檢驗	2015-03-09	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10869&chk=5249039F-EDFA-499B-BB57-437953016A74	
TFDAG0030.00	基因改造食品檢驗方法－黃豆轉殖品項MON87701 (UI: MON-877Ø1-2)之轉殖品項特異性定性及定量檢驗	2015-03-09	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10870&chk=A35222E2-6EEA-4EA5-8E26-8BDBE0109FB0	
TFDAG0031.00	基因改造食品檢驗方法－黃豆轉殖品項SYHT0H2 (UI: SYN-ØØØH2-5)之轉殖品項特異性定性及定量檢驗	2015-03-09	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10871&chk=E39053DB-C17C-414C-937F-DC7968F22E84	
TFDAG0032.00	基因改造食品檢驗方法－黃豆轉殖品項BPS-CV127-9 (UI: BPS-CV127-9)之轉殖品項特異性定性及定量檢驗	2016-11-23	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22130&t=s	
TFDAG0033.00	基因改造食品檢驗方法－黃豆轉殖品項DAS-68416-4 (UI: DAS-68416-4)之轉殖品項特異性定性及定量檢驗	2016-11-23	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22131&t=s	
TFDAO0001.00	食品中丙烯醯胺之檢驗方法(GC/MS)	2010-03-22	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1979&chk=7A882F6D-B655-4B90-87DB-403C19AD0865	
TFDAO0002.00	飲料中兒茶素之參考檢驗方法	2010-11-16	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3749&chk=3C086016-3DFD-4F84-BDE2-BF7EDDD38296	
TFDAO0003.00	食品中丙烯醯胺之檢驗方法(LC/MS/MS)	2011-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5438&chk=CC06CAF2-60E2-4006-A5AB-FAF81DD1DD11	
TFDAO0004.00	蔬菜中硝酸鹽及亞硝酸鹽之檢驗方法	2011-12-29	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5544&chk=681F308D-A13C-4BC1-B442-D7619AD9779A	
TFDAO0005.00	食用油中Δ9-四氫大麻酚、大麻酚及大麻二酚之檢驗方法	2011-12-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5550&chk=7C09A1A7-D779-4D18-960A-889491689262	
TFDAO0006.00	食品中組織胺之檢驗方法	2012-03-20	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5882&chk=DE5A12FB-52F0-47D5-A960-8501B21061FB	
TFDAO0007.01	食品中三聚氰胺之檢驗方法【101年8月24日第1次修正】	2012-08-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6605&chk=9EDF107B-1367-4A96-AC41-476319BB8816	
TFDAO0008.00	食品中配醣生物鹼之檢驗方法	2012-09-13	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6712&chk=D51AD4BB-F1F9-48B9-BA87-0AEB714A455B	
TFDAO0009.00	多環芳香族碳氫化合物之檢驗方法(檢出時需利用LC/MS/MS等進行確認)	2012-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6845&chk=B93178C1-D5F7-499C-AE49-0846207C611C	
TFDAO0010.00	醬油及飲料中4-甲基咪唑及2-甲基咪唑檢驗方法	2012-12-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7076&chk=01F59E44-1497-4C1A-8382-C2F68DC7C490	
TFDAO0011.01	奶粉中雙氰胺之檢驗方法【102年5月16日修正】	2013-05-16	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7579&chk=F0644137-9E16-45B1-8133-BCA1A8B6FFAE	
TFDAO0012.00	食品中動物性寄生蟲之檢驗方法	2013-08-08	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8071&chk=CA431E02-63B2-4AC8-B08C-367A5631CC82	
TFDAO0013.01	食用油中游離棉籽酚之檢驗方法(LC/MS/MS)	2013-11-08	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8363&chk=213DF2D1-BF9C-4B9D-9D11-A7FBB27EAB7E	
TFDAO0014.01	食用油中正己烷殘留之檢驗方法	2013-12-23	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8540&chk=2FC7A962-6F13-4004-B8C9-BCC46FFFE9EB	
TFDAO0015.01	中藥及食品中摻加西藥之檢驗方法	2014-02-17	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8881&chk=9D6828BB-74C0-4F55-9E0E-A88C87C4A622	
TFDAO0016.00	食用油中總棉籽酚之檢驗方法	2014-04-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9132&chk=2BEDF8FF-53F7-4F9B-AD4A-674DCEB4ACDC	
TFDAO0018.00	油脂中多環芳香族碳氫化合物之檢驗方法	2014-10-17	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9781&chk=1ADF83F8-496E-4D69-8F52-59ECD4659F9E	
TFDAO0019.00	油脂中丙烯醯胺之檢驗方法	2014-10-17	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9782&chk=05B46A80-A475-4471-8CB9-4DC19465D79E	
TFDAO0020.00	酒類中胺基甲酸乙酯之檢驗方法	2015-03-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10998&chk=9CC28BB3-3CFC-42D2-ADC6-69539E1D960D	
TFDAO0021.01	咖啡中二氯甲烷殘留之檢驗方法	2015-10-07	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=14168&chk=c818cf59-e5ba-4401-b7bf-c3186de7e596	
TFDAO0022.01	食品中糖類之檢驗方法	2015-12-12	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17523&chk=fa370f36-9c67-41fa-84f3-06e04928f8bc	
TFDAO0023.00	食品中番瀉苷之檢驗方法	2015-10-07	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=14164&chk=6656833b-d866-40a5-b347-58ef2a5d157d	
TFDAO0024.00	奈米碳酸鈣及奈米珍珠粉之粒徑量測方法	2016-01-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17749&chk=1089af58-2bd0-4e30-b943-62966c74feee	
TFDAO0025.02	食用油中苯之檢驗方法	2016-11-23	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22132&t=s	
TFDAO0026.00	茶葉中過氯酸鹽之檢驗方法	2016-10-13	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=21891&chk=e72ccfa3-228a-45be-8869-a288e0a78778	
TFDAT0001.00	食品中海洋生物毒素之檢驗方法－下痢性貝毒之檢驗	2015-03-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10999&chk=65E06B85-DFDD-46AC-8E8D-C102E187A1EF	
TFDAD0001.00	食品中總有效氯之檢驗方法	2017-03-14	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22834&t=s	
TFDAD0002.00	食品中亞氯酸鹽及氯酸鹽之檢驗方法	2017-03-14	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22835&t=s	
	化粧品中維他命A酸鑑別及含量測定方法	2007-12-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1629&chk=5714AB28-BB82-41A6-9AC5-9F11D6419943	
	化粧品中甲醇及氯仿鑑別及含量測定方法	2007-12-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1628&chk=116FCC22-41CC-4AE2-8896-7E3631B58EE2	
	化粧品中果酸成分鑑別及含量測定方法	2007-12-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1626&chk=619CFCEB-39A3-44F7-93FB-DC39FD7E58C9	
	化粧品中鉻鑑別及含量測定方法	2009-03-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1630&chk=17CD73BC-157F-4BF9-914E-B296428EE66A	
	燙髮劑中硫醇基乙酸成分之鑑別及含量測定	2009-03-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1632&chk=239DC2FA-BE67-4DEE-BFDA-0F4F39031A9D	
	燙髮劑中溴酸鈉成分之鑑別及含量測定	2009-03-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1631&chk=C8861AD5-77B8-4D58-98C8-9D1C0412E37F	
	化粧品中水楊酸成分鑑別及含量測定方法	2009-06-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1633&chk=37BC92E0-17D5-4063-9BCB-8A41151E9831	
	燙髮劑中硫醇基乙酸及半胱胺酸之鑑別及含量測定方法	2009-06-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1635&chk=167BF1F4-5BE5-4306-A40E-67305D33C4E8	
	化粧品中鉛、鎘及砷鑑別及含量測定方法	2009-06-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1634&chk=E5C3EC3D-EF0F-4ECB-91BD-0D7A54D92DD0	
	化粧品中六氯酚、硫氯酚及雙氯酚之鑑別及含量測定	2010-05-03	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2426&chk=452C8FCC-A6ED-46F5-99B8-3C4B2CA0E60E	
	化粧品中汞鑑別及含量測定方法	2010-06-03	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2563&chk=921751A1-21D0-4701-A1B0-245D0BB9D1EC	
	化粧品中樟腦、薄荷腦及水楊酸甲酯之鑑別及含量測定	2010-12-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3873&chk=F294820A-CAD0-4C88-8DAE-270940E7D0C9	
	化粧品中異丙基甲苯酚、酚及三氯二苯脲之鑑別及含量測定	2010-12-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3875&chk=75EF6C2B-0E0D-4D54-9D30-C96563D4B5EF	
	化粧品中Bimatoprost、Cloprostenol、Fluprostenol及Travoprost之鑑別及含量測定	2010-12-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3874&chk=CE7C2782-ADBC-4B08-87D6-1A40ADB9684C	
	化粧品中對羥苯甲酸酯類之鑑別及含量測定	2011-11-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5365&chk=3270C224-09C5-4E09-A102-4C4440F1EEFA	
	冷熱凝膠敷包中乙二醇之鑑別及含量測定	2011-11-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5364&chk=73847665-C117-438A-99AE-7592C93D8229	
	染髮劑中禁止使用成分之檢驗方法	2011-11-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5366&chk=3C59A62C-A433-470D-9BFF-017CCF2D71D6	
	假牙清潔劑(清潔錠)中過硫酸鹽含量之鑑別及含量測定	2011-11-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5363&chk=C5EE3DE6-7F7E-48C5-8075-0622F601B60E	
	化粧品中禁用鄰苯二甲酸酯類之鑑別及含量測定(7項)(GC/MS)	2012-05-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6046&chk=4236CD5A-16C6-4F38-88AE-5D3F29301BAC	
	化粧品中Estradiol, Ethinyl Estradiol及Estrone 之鑑別及含量測定	2012-05-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6047&chk=5E113E6C-142D-46CF-99FD-CBE8F3907E32	
	化粧品中二苯甲酮類防曬劑成分之鑑別及含量測定	2012-05-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6044&chk=C8A665DB-A41F-4BE0-B49F-B8F6D8D256D4	
	化粧品中防曬劑成分之鑑別及含量測定	2012-05-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6043&chk=7D999F2B-3E75-4AA3-838A-D655DB6E437F	
	化粧品中重金屬檢驗方法－ 鍶、鋯之檢驗	2012-05-02	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6045&chk=6580989D-50D4-4CB8-9650-A140B54B585E	
	化粧品中1,4-二氧六圜之鑑別及含量測定	2012-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6874&chk=B48FC6DB-4F54-4F5B-9600-A5C9C55D8D86	
	化粧品中甲醇及苯之鑑別及含量測定	2012-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6873&chk=3EA242CC-B326-4881-8EDF-9CFA227C5BDE	
	化粧品中甲醛之鑑別及含量測定(一)	2012-11-05	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6908&chk=A6567195-83BB-437D-ADFF-4C74EDC08F0D	
	化粧品中甲醛之鑑別及含量測定(二)	2012-11-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6975&chk=156AE700-0917-4CD8-AEEB-04A2C8F76BA9	
	化粧品中dexamethasone及dexamethasone sodium phosphate之鑑別及含量測定	2012-11-05	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6909&chk=7D968C99-4AB9-4645-9B0B-8F0EE4845008	
	化粧品中防腐劑檢驗方法－DMDM Hydantoin及Bronopol之鑑別及含量測定	2013-04-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7542&chk=1CB272F4-745B-43AE-BAB4-CFE5BDD616E5	
	化粧品中抗菌劑檢驗方法－ Salicylic Acid, Zinc Pyrithione, Ketoconazole, Climbazole及Piroctone Olamine之鑑別及含量測定	2013-04-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7541&chk=C2CF32BB-A039-4418-A481-CA3F29B1E38D	
	化粧品中抗菌劑檢驗方法－葡萄糖酸洛赫西定、氯化本索寧及氯化鯨蠟吡啶之鑑別及含量測定	2013-04-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7543&chk=559380DF-831A-433E-ABA4-E0C7B163B8CA	
	化粧品中硫之鑑別及含量測定	2013-06-10	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7887&chk=8E387E67-131E-42BB-8B3C-4562FD96D8D1	
	化粧品中微生物檢驗方法	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8292&chk=7374A2F7-C14B-4D51-AA8B-3D52D82E21D1	
	化粧品中尿囊素及尿素之鑑別及含量測定	2013-12-23	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8542&chk=551D9813-4DC6-40AA-A5AD-8D01B506D299	
	化粧品中壬基苯酚及壬基苯酚聚乙氧基醇類之鑑別及含量測定	2013-12-23	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8545&chk=946D5B02-89BC-4490-9039-196D940D30A4	
	化粧品中丙烯醯胺之檢驗方法	2013-12-23	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8543&chk=FAEAD084-ABA3-4CF7-A0A8-770FD9013605	
	化粧品中雌激素類之檢驗方法	2013-12-23	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8544&chk=10EC50FF-E06D-478B-83CA-EB3760FDFBE4	
	電子煙中尼古丁之鑑別及含量測定	2014-04-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9130&chk=44094A8C-47B5-469D-81CD-97D9E3DF1A3A	
	化粧品中類固醇之檢驗方法	2014-05-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9248&chk=C6A6607D-0D54-4C42-9659-20DC4415066D	
	化粧品中防曬劑成分之鑑別及含量測定(二)	2014-05-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9246&chk=C5956E8D-47A2-47DF-88AC-30CC93E15058	
	化粧品中禁用色素類之鑑別方法	2014-05-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9247&chk=07C762E8-E1C9-4128-8DE4-E3C8B383857A	
	化粧品中甲基異噻唑啉酮及甲基氯異噻唑啉酮之鑑別及含量測定	2014-05-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9245&chk=F83E2440-88E5-463F-ACDB-419236B99D61	
	牙膏及漱口水中總氟化物之檢驗方法	2014-05-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9249&chk=A51EF2E8-2FF2-4F40-8B53-E78E54A58386	
	化粧品中防腐劑之檢驗方法	2014-08-12	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9501&chk=805389C3-0F20-4DBB-9387-95D58CA12418	
	化粧品中防腐劑之檢驗方法－鄰苯基苯酚、對氯間二甲苯酚、苄氯酚及二氯苯氧氯酚之鑑別及含量測定	2014-08-12	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9503&chk=4F8D82D7-C318-46BA-AF9F-8EDBFAC0C00E	
	化粧品中二甘醇之鑑別及含量測定	2014-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10053&chk=C422BA54-B736-4A18-B5C1-504D7656CD63	
	化粧品中甲醇、乙腈、二氯甲烷、三氯甲烷、苯、1,4-二氧六圜及甲苯之鑑別及含量測定	2014-12-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10317&chk=11320A72-3C77-4F98-BD21-A2B3762417E1	
	化粧品中對苯二酚、杜鵑醇及維他命A酸之鑑別及含量測定	2014-12-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10318&chk=D6C90290-2CD0-44F7-ACEB-D10ECF8BE5F7	
	化粧品中三氯醋酸之檢驗方法	2015-11-12	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17379&chk=8255e83f-89c6-4664-a9af-486f3689aaa4	
	化粧品中甲基丙烯酸甲酯之鑑別及含量測定	2015-11-12	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17380&chk=a6024d05-95e6-41e2-b114-fadd72f5db99	
	可吸收性縫合線材質鑑別之檢驗方法	2015-11-12	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17381&chk=f70d24f3-9d6b-4fd0-bd48-7d5254110900	
	化粧品中二氧化鈦奈米微粒之粒徑量測方法	2016-01-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17750&chk=d51e5f87-b43c-4a13-a1af-0ccda0de0c04	
	化粧品中染髮劑之檢驗方法(二)	2016-01-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17751&chk=6b4801eb-2327-4fa3-b3a4-72c0d6d3edb1	
	化粧品中硼酸之檢驗方法	2016-01-26	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=17752&chk=a160ca04-7e6e-4c72-ab85-97c77365423c	
	化粧品中氯化芐二甲烴銨之檢驗方法	2016-04-14	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=18115&chk=3e2711a4-eddf-48ad-8911-d80a10fd5b57	
	化粧品中染髮劑之檢驗方法【第1次修正】	2016-04-14	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=18116&chk=4a6b4463-6b83-4fbe-b2ab-c17c3e8a1f22	
	化粧品中溴酸鈉之檢驗方法	2016-06-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=21483&chk=d24b9f5f-dc3a-4186-ba57-921d67d33a72	
	化粧品中氧化鋅奈米微粒之粒徑量測方法	2016-11-23	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22128&t=s	
	化粧品中局部麻醉劑檢驗方法	2016-11-23	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22129&t=s	
	化粧品中禁用色素類之鑑別及含量測定	2017-01-06	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22391&t=s	
	化粧品中美白成分之檢驗方法	2017-01-06	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mid=133&id=22392&t=s	
