033	台灣檢驗科技股份有限公司(食品實驗室-台中)	40755台中市台中工業區14路9號	(04) 2359-1515	http://www.tw.sgs.com/zh_tw/home_tw_v2?	104.05.27	生菌數、大腸桿菌、大腸桿菌群、水分、灰分、粗脂肪、粗蛋白、防腐劑、順丁烯二酸、食品中脂肪酸	衛生福利部104年05月27日部授食字第1041103353號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=37795&chk=f2c87eb5-538b-4fdc-8c10-a4e744a79fbf	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=5179&chk=fe470d6d-6356-4bd4-b4d3-a143839084f9	
034	國立屏東科技大學(農水產品檢驗與驗證中心)	91201屏東縣內埔鄉學府路1號	(08) 774-0219	http://www.caapic.npust.edu.tw/Index/news.asp	104.07.22	水分、粗灰分、粗脂肪、粗蛋白、生菌數、大腸桿菌、硝基呋喃代謝物、孔雀綠及其代謝物、氯黴素類、三聚氰胺、殘留農藥-(二)、(五)、四環黴素類、順丁烯二酸、大腸桿菌群、丙酸、二甲基黃及二乙基黃	衛生福利部104年07月22日部授食字第1041104865號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=38716&chk=cbdb528c-4433-4c86-b949-00832e2393bf	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=5972&chk=606a258f-726a-403a-812f-39f64df2bde1	
035	義美食品股份有限公司(義美食品股份有限公司實驗室)	33855桃園市蘆竹區南工路一段11號	(03) 322-2406	http://www.imeifoods.com.tw/	104.08.18	水分、粗灰分、粗蛋白、乳脂肪、三聚氰胺、丙酸、防腐劑、生菌數、大腸桿菌群、大腸桿菌、硼酸及其鹽類、乳酸菌、食品中脂肪酸、乙型受體素類、順丁烯二酸	衛生福利部104年08月18日部授食字第1041105353A號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=40173&chk=4af65468-58d9-41b9-857a-fca1a1e7e9fb	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=18118&chk=f8335662-4082-412d-875b-b5a91e79e1f5	
037	宜蘭縣政府衛生局(檢驗稽查科)	26051 宜蘭縣宜蘭市女中路二段287號	(039) 322-634	http://www.ilshb.gov.tw/	105.12.05	大腸桿菌、二氧化硫(食品)、防腐劑、生菌數、大腸桿菌群、硼酸及其鹽類、過氧化氫、甜味劑、金黃色葡萄球菌、殘留農藥-(二)、(五)、著色劑	衛生福利部 105年12月05日部授食字第1051106665號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=60638&chk=6b77ff6f-3031-432c-9c2a-13e420311252	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=28115&chk=7da8375f-9f4b-4bcc-a9e2-da4a736f45ba	
038	新竹縣政府衛生局(檢驗科實驗室)	30295 新竹縣竹北市光明七街1號	(035)518-160	http://www.hcshb.gov.tw/index.jsp	105.11.07	丙酸、防腐劑、生菌數、大腸桿菌、大腸桿菌群	衛生福利部105年11月07日部授食字第1051106156號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=59137&chk=cb081087-ee0b-46ef-82d1-48fb8ed8a83a	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=22513&chk=e7acd156-4caa-451d-89d0-3cfacbcf63cd	
040	嘉義縣衛生局(檢驗科實驗室)	61249嘉義縣太保市祥和二路東段3號	(05) 3620-609	http://www.cyshb.gov.tw/main.asp	106.01.20	硼酸及其鹽類、過氧化氫(食品)、亞硝酸鹽、防腐劑、包裝飲用水中重金屬(銅、鋅、砷、鉛、鎘、汞)、四環黴素類、甜味劑、氯黴素類、抗原蟲劑、硝基呋喃代謝物、二氧化硫(食品)	衛生福利部106年01月20日衛授食字第1061100149號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62110	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=34289	
041	花蓮縣衛生局(檢驗科實驗室)	97058花蓮縣新興路200號	(038) 237-138	http://www.hlshb.gov.tw/	106.01.24	亞硝酸鹽、二氧化硫(食品)、防腐劑、硼酸及其鹽類、過氧化氫、孔雀綠及其代謝物、硝基呋喃代謝物、四環黴素類抗生素、甜味劑、乙型受體素類	衛生福利部106年01月24日衛授食字第1061100135號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62190	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=34506	
042	彰化縣衛生局(檢驗科實驗室)	50049 彰化市中山路2段162號	(04) 711-5141	http://www.chshb.gov.tw/	106.01.20	硼酸及其鹽類、咖啡因、過氧化氫、甜味劑、著色劑、二氧化硫(食品)、維生素E、防腐劑、乙型受體素類、孔雀綠及其代謝物、卡巴得、β-內醯胺類抗生素	衛生福利部106年01月20日衛授食字第1061100130號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62109	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=27704	
043	嘉義市政府衛生局(檢驗科實驗室)	60097 嘉義市西區德明路1號	(05) 233-8066	http://www.cichb.gov.tw/news/index.asp?flag-script=A	106.01.20	亞硝酸鹽、過氧化氫、防腐劑、硼酸及其鹽類、殘留農藥(二)、(五)、生菌數、大腸桿菌、大腸桿菌群	衛生福利部106年01月20日衛授食字第1061100162號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62112	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=34507	
045	詮昕科技股份有限公司(詮昕科技股份有限公司實驗室)	43449台中市龍井區遠東街60號1樓	(04) 2633-8389		105.11.07	防腐劑、二氧化硫(食品)、過氧化氫、橘黴素、順丁烯二酸、丙酸、赭麴毒素A、黃麴毒素、咖啡因	衛生福利部105年11月07日部授食字第1051106145號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=59468	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=5802	
046	永信藥品工業股份有限公司(檢驗實驗室)	43769台中市大甲區日南里工九路27號	(04) 2681-5181	http://www.ysp.com.tw/ysp/index.aspx	104.06.23	生菌數、大腸桿菌、大腸桿菌群、黴菌及酵母菌、阪崎腸桿菌	衛生福利部104年06月23日部授食字第1041103976號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=38269&chk=e42e2140-a128-43be-acda-72fed91dfa9f	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=5803&chk=470eb9c4-468f-4ccf-a43e-ea1927835bd2	
048	臺北市政府衛生局(檢驗室)	11267臺北市北投區石牌路2段111號	(02) 2828-0102	http://www.health.gov.tw/	106.01.20	大腸桿菌、大腸桿菌群、生菌數、抗氧化劑、三聚氰胺、亞硝酸鹽、過氧化氫、防腐劑、塑化劑、包裝飲用水中重金屬(鉛、鋅、銅、鎘、砷、汞)、脂肪酸及反式脂肪酸、二甲基黃及二乙基黃、食品摻西藥成分定性(214)、動物用藥-多重殘留分析(二)、β-內醯胺類抗生素	衛生福利部106年01月20日衛授食字第1061100122號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62107	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=5730	
049	基隆市衛生局(檢驗科實驗室)	20647基隆市七堵區工建路2號	(02) 2452-9859	http://www.klchb.gov.tw/ch/00_home/home2.aspx	105.09.14	過氧化氫、硼酸及其鹽類、甜味劑、著色劑、二氧化硫(食品)、丙酸、防腐劑、食用菇類重金屬(鉛、鎘)、包裝飲用水中重金屬(汞、銅、鋅、鉛、鎘、砷)、蛋類重金屬(鉛、銅)	衛生福利部105年09月14日部授食第1051105167號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=57329&chk=a25e60e2-6359-4385-ab2d-c27a1358959f	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=5731&chk=0009c60a-39ac-4203-ae30-2061dd56fcc0	
050	苗栗縣政府衛生局(檢驗科實驗室)	36095苗栗縣苗栗市勝利里國福路6號	(037) 336-745	http://www.mlshb.gov.tw	105.09.14	硝基呋喃代謝物、氯黴素類	衛生福利部105年09月14日部授食第1051105173號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=57330&chk=6fc5d0f4-100c-416f-b777-d5633e682ea4	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=49749&chk=b09d80e9-e716-4f76-a660-c90e03d53475	
051	高雄市政府衛生局(檢驗科實驗室)	802 高雄市苓雅區凱旋二路132-1號7樓、8樓	(07) 713-4000	http://www.kcg.gov.tw/	106.01.20	大腸桿菌、大腸桿菌群、生菌數、黴菌及酵母菌、金黃色葡萄球菌、仙人掌桿菌、糞便性鏈球菌、綠膿桿菌、四環黴素類、動物用藥-多重殘留分析(二)、維生素E、硼酸及其鹽類、過氧化氫、亞硝酸鹽、甜味劑、大腸桿菌群(包(盛)裝飲用水)、包(盛)裝飲水中重金屬(銅、鋅、砷、鉛、鎘、汞)、殘留農藥-(二)、(五)、β-內醯胺類抗生素、防腐劑、沙門氏桿菌、卡巴得	衛生福利部106年01月20日衛授食字第1061100175號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62114	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=34508	
052	臺南市政府衛生局(檢驗科)	73064臺南市新營區東興路163號	(06) 632-2120	http://health.tainan.gov.tw/tnhealth/	105.12.05	乙型受體素類、二氧化硫(食品)、防腐劑、硼酸及其鹽類、亞硝酸鹽、甜味劑、過氧化氫(食品)、食米重金屬(鉛、鎘、汞)、生菌數、大腸桿菌、大腸桿菌群、殘留農藥(二)、(五)、抗生素及其代謝物、動物性成分-定性篩選及魚、豬、雞、牛、水產動物類中重金屬(鉛、鎘、汞)	衛生福利部105年12月05日部授食字第1051106663號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=60639&chk=f0957270-0255-451c-b6a2-908504a47c72	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=55933&chk=2a73acfd-5872-4a87-8506-2d61e2982c86	
053	臺中市政府衛生局(檢驗科實驗室)	42053臺中市豐原區中興路136號	(04) 2526-5394	http://www.health.taichung.gov.tw/internet/main/index.aspx	105.12.05	過氧化氫(食品)、硼酸及其鹽類、防腐劑、殘留農藥(二)、(五)、赭麴毒素A、橘黴素	衛生福利部105年12月05日部授食第1051106657號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=60637&chk=cc82675e-a339-4c95-b24a-7b2d4a8e15c1	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=55933&chk=2a73acfd-5872-4a87-8506-2d61e2982c86	
054	桃園市政府衛生局(食品管理暨檢驗科)	33084桃園市中壢區溪州街296號4樓	(03) 433-1025	http://www.tychb.gov.tw/big5/default.asp	106.01.20	過氧化氫、二氧化硫(食品)、生菌數、大腸桿菌群、綠膿桿菌、糞便性鏈球菌、硼酸及其鹽類、著色劑、防腐劑、甜味劑、咖啡因、大腸桿菌、四環黴素類、抗原蟲劑、氯黴素類、大腸桿菌群(包(盛)裝飲用水)、安保寧、二甲基黃及二乙基黃、順丁烯二酸、離子型抗球蟲藥、抗生素及其代謝物	衛生福利部106年01月20日衛授食字第1061100166號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62113	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=34599	
055	雲林縣衛生局(檢驗科實驗室)	64054雲林縣斗六市府文路34號	(05) 533-0556	http://www.ylshb.gov.tw/	105.12.06	生菌數、大腸桿菌、大腸桿菌群、過氧化氫、甜味劑、防腐劑、亞硝酸鹽、糞便性鏈球菌(包裝飲用水)、綠膿桿菌(包裝飲用水)、大腸桿菌群(包裝飲用水)、二氧化硫(食品)、抗氧化劑、丙酸、硼酸及其鹽類、溶出試驗(酚)、溶出試驗(甲醛)、溶出試驗(三聚氰胺)、溶出試驗(蒸發殘渣) 、二甲基黃及二乙基黃、甲醛(二)、安保寧、離子型抗球蟲藥	衛生福利部105年12月06日部授食字第1051106660號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=60640&chk=9e9e7a59-87af-4976-9fb5-8682ef6fd294	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=5801&chk=6f8270e7-12ce-44da-95c6-0c6da50e4284	
057	財團法人台灣電子檢驗中心(綠色產品測試實驗室)	33383桃園市龜山區文明路29巷8號	(03) 328-0026	http://www.etc.org.tw/cubekm/front/bin/home.phtml	105.11.30	塑化劑、三聚氰胺、磷酸(飲料)、甜味劑、著色劑、硼酸及其鹽類、防腐劑、丙酸、二氧化硫(食品)、亞硝酸鹽、過氧化氫、甲醛(二)、蘇丹色素、抗氧化劑	衛生福利部105年11月30日部授食字第1051106644號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=60391&chk=975093c6-230e-492a-b172-70265543c2e2	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=5736&chk=887fab90-f3a1-4893-9bee-51c5898d0a8d	
058	新北市政府衛生局(檢驗科實驗室)	220新北市板橋區英士路192-1號	(02)2257-7155	http://www.health.ntpc.gov.tw/	104.11.23	著色劑、甜味劑、硼酸及其鹽類、過氧化氫、防腐劑、生菌數、大腸桿菌、大腸桿菌群、金黃色葡萄球菌、沙門氏桿菌、胺基醣苷類抗生素(一)、殘留農藥-(二)、(五)、乳酸菌、黴菌及酵母菌、病原性大腸桿菌、腸炎弧菌、仙人掌桿菌	衛生福利部104年11月23日部授食字第1049029976B號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=48215&chk=5ec8bd99-778d-469a-8772-b49b08d1c92b	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=34491&chk=b066fb3c-c683-46a9-9e93-c483ba33e3f2	
059	國立中興大學(農產品農藥殘留檢測中心)	40227台中市南區國光路250號	(04) 2285-4817	http://www.nchu.edu.tw/index1.php	104.12.11	殘留農藥-(二)、(五)	衛生福利部104年12月11日部授食字第1041107833號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=48755&chk=59202038-279b-4cb5-a2c2-dfbdedb9c03d	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=48788&chk=b94c8d21-461e-41bc-b252-fa4fe086ba58	
061	勝昌製藥廠股份有限公司(勝昌檢驗中心)	302桃園市中壢區民族路六段436號	(03) 490-9682	http://www.herb.com.tw/front/bin/notfound.phtml?Code=lock	105.06.21	黃麴毒素	衛生福利部105年06月21日部授食字第1051103393號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=55985&chk=3268111e-6e44-4ab8-9ad0-719881542944	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=5928&chk=811a249f-4ca9-46af-a604-cdbce687e282	
062	國立臺灣海洋大學(水產品檢驗中心)	20224基隆市北寧路2號	(02) 2462-2192轉2910	http://tcic.ntou.edu.tw/	104.09.23	氯黴素類、孔雀綠及其代謝物、硝基呋喃代謝物	衛生福利部104年09月23日部授食字第1041105984號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=40631&chk=24445edf-5656-40e8-9299-2e08dcd57d22	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=18099&chk=fec9156a-7371-4cac-adc2-8356e9f9e8a8	
063	屏東縣檢驗中心(食品檢驗課)	90054屏東市自由路272號	(08) 737-0065	http://www.ptshb.gov.tw/style/front001/bexfront.php	106.01.20	硼酸及其鹽類、亞硝酸鹽、乙型受體素類、孔雀綠及其代謝物、安保寧、離子型抗球蟲藥	衛生福利部106年01月20日衛授食字第1061100116號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62106	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=18474	
064	統一企業股份有限公司(食品安全中心食品安全實驗室)	710臺南市永康區中正路301號C棟1~2樓	(06)253-6789轉8163	http://www.uni-president.com.tw/	105.01.12	抗氧化劑、硝基呋喃代謝物、氯黴素類	衛生福利部105年01月12日部授食字第1051100028號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=49732&chk=56a89e67-7127-49ce-9d41-85253f2b1c9a	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=27705&chk=f62b715a-2473-4e06-b4cc-07d699bb257c	
065	新竹市衛生局(檢驗科實驗室)	30051新竹市建功二路20巷1號	(03) 572-3515轉261	http://dep.hcchb.gov.tw/	106.01.20	咖啡因、甲醛(二)	衛生福利部106年01月20日衛授食字第1061100127號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62108	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=20825	
066	南投縣政府衛生局(檢驗科實驗室)	50462南投市復興路6號	(049)2233018		105.03.21	生菌數、大腸桿菌、大腸桿菌群、食米重金屬(鉛、鎘、汞)、包(盛)裝飲用水中重金屬(汞、砷、鉛、鎘、銅、鋅)、大腸桿菌群(包(盛)裝飲用水)、綠膿桿菌(包(盛)裝飲用水)、糞便性鏈球菌(包(盛)裝飲用水)、食用油脂中重金屬(汞、砷、鉛、銅)、食用菇類中重金屬(鉛、鎘)	衛生福利部105年03月21日部授食字第1051101091號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=51199&chk=500ac14e-e2d1-40f9-ba02-7e35d4056cea	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=34836&chk=e796ecc7-a3d9-43b6-a00f-1192db00ef76	
067	高雄醫學大學環境醫學頂尖研究中心(國際標準級毒理學實驗室)	807高雄市三民區十全一路100號研究大樓1樓	(07)312-1101轉2023	http://envmed.kmu.edu.tw/chindex.html	104.11.02	包裝飲用水中重金屬(砷、鉛、鎘、銅、鋅、汞)	衛生福利部104年11月02日部授食字第1049028436B號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=46693&chk=efab5030-1923-42c9-8991-86e4446d124b	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=27660&chk=9219b183-38b3-4079-b107-9a03b9fb8379	
068	景博科技股份有限公司(景博科技股份有限公司實驗室)	91250屏東縣內埔鄉內埔工業區建國路22號	(08)779-9370轉176		105.06.27	生菌數、大腸桿菌、大腸桿菌群、沙門氏桿菌、3-單氯丙二醇、甲基汞(二)、食米重金屬(鉛、鎘、汞)、禽畜類重金屬(鉛)、水產動物類重金屬(鉛、鎘)、硝基呋喃代謝物、孔雀綠及其代謝物、防腐劑、丙酸、甜味劑、乙型受體素類、四環黴素類、動物用藥-多重殘留分析(二)、二氧化硫(食品)、水產動物類重金屬(鉛、鎘)、棒麴毒素、橘黴素、抗原蟲劑、氯黴素類、赭麴毒素A、二甲基黃及二乙基黃、玉米赤黴毒素、黃麴毒素M1、聯苯(免洗筷)、動物性成分-定性篩選、牛、雞、植物性成分-蔥、洋蔥、韭、蕎、蒜、咖啡因、脫氧雪腐鐮刀菌烯醇、麻痺性貝毒(二)、順丁烯二酸、三聚氰胺、三聚氰酸、著色劑、過氧化氫、亞硝酸鹽、黃麴毒素	衛生福利部105年06月27日部授食字第1051103529號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=50501&chk=07ef7fd2-3f48-4d4e-b043-d88891836fa1	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=27661&chk=2ee83517-9f7b-4363-a409-a1d73403e638	
069	統一超商股份有限公司(統一超商品質檢驗實驗室)	320桃園市中壢區北園路37號	(03)453-5332		105.06.21	硝基呋喃代謝物、生菌數、大腸桿菌群、大腸桿菌、沙門氏桿菌、動物用藥-多重殘留分析(二)、氯黴素類	衛生福利部105年06月21日部授食字第1051103392號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=34888&chk=5c6c3412-cc39-4951-a20f-df34ba0610ac	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=29348&chk=49dc6fbf-780b-4bad-bd05-f35d55f73fcc	
070	正修科技大學超微量研究中心(食品藥物實驗室)	83347高雄市鳥松區澄清路840號	(07) 735-8800	http://www2.csu.edu.tw/csitshow/micro/index-1.htm	104.06.23	順丁烯二酸、丙酸、粗脂肪、粗灰分、水分、粗蛋白、防腐劑、二甲基黃及二乙基黃	衛生福利部104年06月23日部授食字第1041104011號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=38294&chk=78a6db34-351b-4c8b-badf-f9a7701e39dc	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=29654&chk=e532529c-c7e3-4819-a748-9d3cfb2e861e	
071	國立中興大學土壤調查試驗中心(化學實驗室)	40227台中市南區國光路250號	(04)2284-0376	http://www.nchu.edu.tw/index1.php	104.10.05	食用菇類重金屬(鉛、鎘)、蔬果植物類重金屬(鉛、鎘)、食米中重金屬(鉛、鎘、汞)	衛生福利部104年10月05日部授食字第1041105986號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=40786&chk=869deffb-f339-4d47-ab53-939d924e28d5	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=30387&chk=a5a7b4f1-9e96-4189-ad5e-327e77237c1c	
072	喬本生醫股份有限公司(JBM認證檢驗機構)	908屏東縣長治鄉神農東路9號	(08)762-0033轉403	http://www.jobenbio.com/	104.09.22	食用菇類重金屬(鉛、鎘)	衛生福利部104年09月22日部授食字第1041106134號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=40584&chk=4682d729-b1b9-40f5-84c3-f5082d49558c	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=30903&chk=f08bb05a-d079-444a-8d34-6a8d6a206be7	
073	振芳股份有限公司(品保實驗室)	248新北市五股區五股工業區五工六路22號	(02)2299-2031轉3201	http://www.gemfont.com.tw/gf-ec/store.nsf/Gemfontindex?OpenPage	103.10.09	乳酸菌	衛生福利部103年10月09日部授食字第1031104878號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=32041&chk=1650063f-2a25-458b-b203-7f708712574c	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=32125&chk=1881f822-2042-4ce4-9e2a-bfbc1086795b	
074	澎湖縣政府衛生局(檢驗科)	880 澎湖縣馬公市西文里118-2號	(06)9215351	http://www.phchb.gov.tw/ch/index.jsp	103.12.30	丙酸、過氧化氫	衛生福利部103年12月30日部授食字第1031106611號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=33667&chk=a94c98e3-3a47-4e10-84c5-bc788050cb56	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=33669&chk=90c82042-1ed0-4e8c-a582-e91ddf7867eb	
075	金門縣衛生局(藥物食品檢驗科附設檢驗室)	89142金門縣金湖鎮新市里復興路1-12號	(082)330697	http://www.kmhb.gov.tw/	106.01.20	黃麴毒素	衛生福利部106年01月20日衛授食字第1061100151號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62111	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=34837	
076	黑松股份有限公司(食品安全實驗室)	320桃園市中壢區中園路178號	(03)452-3101轉770	http://www.heysong.com.tw/	104.05.15	三聚氰胺、包裝飲用水重金屬(鉛、鎘、砷、銅、鋅、汞)	衛生福利部104年05月15日部授食字第1041103071號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=37637&chk=6c8ef0be-c23a-4e89-aabd-ae1d0e26af78	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=37657&chk=ab7588f1-0909-4b47-808f-9d3ff730248d	
077	佳美檢驗科技股份有限公司(佳美檢驗科技股份有限公司檢驗室)	407台中市台中工業區32路5號	(04)2359-5762	http://www.cmit.com.tw/	104.10.30	三聚氰胺、防腐劑、二甲基黃及二乙基黃、包裝飲用水重金屬(鉛、鎘、汞、銅、鋅、砷)	衛生福利部104年10月30日部授食字第1041106992號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=46944&chk=61ad284f-988c-4e5c-a823-1ef337e607db	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=38296&chk=58758911-c8e8-4263-b78b-b35306aee92e	
078	環虹錕騰科技股份有限公司(新速食檢測定中心)	806高雄市前鎮區新衙路286-8號7樓-1	(07)815-2100轉200	http://www.hyperquantum.com.tw/#!/	105.04.21	包裝飲用水中重金屬(鉛、鎘、汞、銅、鋅、砷)、戴奧辛及多氯聯苯(肉類、乳品類、水產動物類)	衛生福利部105年04月21日部授食字第1051102218號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=53936&chk=6fe06844-9f7e-4b84-abb4-e9b111f960a2	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=40531&chk=6dd2b488-e3a7-46b6-a438-dfe9b3308654	
079	長庚學校財團法人長庚科技大學(食品安全檢驗室)	33303桃園市龜山區文化一路261號	(03)211-8999	http://rcihe.cgust.edu.tw	105.05.18	咖啡因、包(盛)裝飲水中重金屬(砷、鉛、鎘、汞、銅、鋅)	衛生福利部105年05月18日部授食字第1051102680號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=54324&chk=f6cb7928-23fc-4a63-bf2e-d0f5411fd837	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=40637&chk=c226ddc3-6bf7-4e76-850f-81877b4cb430	
080	嘉藥學校財團法人嘉南藥理大學(食品科技系有機與保健食品檢驗實驗室)	71710台南市仁德區二仁路一段60號	(06)2664911 分機 3200	http://60.249.146.216/CFST/	106.01.18	咖啡因、二氧化硫、過氧化氫、防腐劑、黃麴毒素、赭麴毒素A	衛生福利部106年01月18日衛授食字第1061100145號	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=62105	http://www.fda.gov.tw:8080/tc/includes/GetFile.ashx?mID=133&id=40638	
081	嘉藥學校財團法人嘉南藥理大學(分析檢測中心食品藥物暨化粧品實驗室)	71710台南市仁德區二仁路一段60號	(06)2664911 分機 1421	http://www.analytical.cnu.edu.tw/index.html	105.05.18	包(盛)裝飲用水中重金屬(砷、鉛、鎘、銅、鋅、汞)、食用油脂中重金屬(汞、砷、鉛、銅)、水產動物類中重金屬(鉛、鎘)	衛生福利部105年05月18日部授食字第1051102678號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=54322&chk=993f1630-8253-4f17-ba58-dfd047cc908b	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=46726&chk=5179368d-5c4e-46c6-83a7-6ad8607a9796	
082	大仁科技大學(食品藥物暨環境認證檢驗中心)	907屏東縣鹽埔鄉維新路20號	(08)7624002#2231	http://research.tajen.edu.tw/files/11-1007-3077.php?Lang=zh-tw	105.05.18	過氧化氫、著色劑	衛生福利部105年05月18日部授食字第1051102674號	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=54321&chk=62806d6b-823d-4e94-b44e-8276b896119b	http://www.fda.gov.tw/TC/includes/GetFile.ashx?mID=133&id=46727&chk=9171de3b-d262-4bb1-b0c3-5318342c530f	
