衛評餐服字第037號	臺北市	餐飲服務業	國正實業股份有限公司(歐華酒店供膳場所)	何曜廷	104 中山區 林森北路646號	02-25853258	廢止	2012-12-01	300 餐食份/日	何O記	副主廚 劉O良餐飲主廚暨食品衛生管理(專責)人員 何O記管理部經理 張O嫻資深領班 黃O昌倉管主任 詹O龍					中華民國99年12月2日署授食字第0990072060號函公告通過	
衛評餐服字第044號	臺中市	餐飲服務業	臺中市西屯區國安國民小學供膳場所	林立峰	407 西屯區 國祥街一號	04-24616011	廢止	2012-12-19	5000 餐食份/日	陳O芳	課長 羅O珍營養師 吳O怡食品衛生管理人員 陳O芳	怡饗美食股份有限公司	劉榮泉	臺中市西屯區協和里工業區十路11之1號	04-23593799	中華民國99年12月20日署授食字第0990076432號函公告通過	
衛評餐服字第048號	臺中市	餐飲服務業	臺中市東區成功國民小學午餐廚房	趙秋英	401 東區 旱溪西路1段300號	04-22124224	廢止	2012-12-21	3000 餐食份/日	陳O憶	行政主廚 陳O全營養師 賴O雅衛生管理人員 陳O憶	怡饗美食股份有限公司	劉榮泉	台中市西屯區協和里工業區十路11之1號	04-2359-3799	中華民國99年12月22日署授食字第0990078088號函公告通過	
衛評餐服字第219號	臺北市	餐飲服務業	雲朗觀光股份有限公司台北分公司(君品酒店-宴會廳)	辜懷如	103 大同區 承德路一段3號	02-21819950	有效	2017-09-14	1,100餐食份/日	王O東	宴會中廚副主廚 羅O濬宴會中廚一廚 林O傑						
衛評餐服字第224號	嘉義市	餐飲服務業	大潤發流通事業股份有限公司嘉義分公司即食熟食供膳場所	林啟瑜	600 西區 博愛路二段281號	05-2323699	有效	2017-12-29	200餐食份/日	顏O春	熟食課員：楊O柔生鮮經理：徐O浩熟食課長暨衛生管理專責人員：顏O春						
衛評餐服字第230號	臺中市	餐飲服務業	臺中市豐原區南陽國小學生午餐廚房	楊朝銘	420 豐原區 南陽路440號	04-25222521	有效	2018-01-17	4000 餐食份/日	傅O儀	領班：劉O娟午餐秘書：劉O霞衛生管理(專責)人員暨營養師：傅O儀						
衛評餐服字第054號	臺中市	餐飲服務業	通豪大飯店股份有限公司(通豪大飯店珍寶樓中餐廳供膳場所	劉瑞欉	404 北區 長青里大雅路431號全樓	04-22956789	廢止	2012-12-28	350  餐食份/日	李O華	行政總主廚暨衛管人員 李O華總監 張O忠行政專員 劉O華					中華民國99年12月29日署授食字第0990078667號函公告通過	
衛評餐服字第232號	宜蘭縣	餐飲服務業	集山實業股份有限公司	李照禎	268 五結鄉 五濱路一段18號	03-9903366	有效	2018-01-30	1000 餐食份/日	簡O貞	食供處協理 ：曾O達物流副理：張O智生產主任：楊O聰衛生管理專責人員暨品保副理：簡O貞						
衛評餐服字第238號	臺北市	餐飲服務業	家福股份有限公司台北內湖分公司即食熟食供膳場所	林友棋	114 內湖區 民善街88號	02-87905000	有效	2018-02-04	900 餐食份/日	張O瑩	北北區衛生經理：陳O?北北區生產中心處經理：鄭O馨衛生管理專責人員暨內湖店生鮮處長：張O瑩						
衛評餐服字第246號	新北市	餐飲服務業	金色三麥餐飲業股份有限公司	葉冠廷	242 新莊區 五工路66號	02-85228989	有效	2018-07-05	1200	張O婷	品管主任：黃O恩店長：歐O紘廚藝督導暨衛生管理(專責)人員：張O婷廚師暨衛生管理(專責)人員(代理人)：林O羽						
衛評餐服字第247號	臺北市	餐飲服務業	全方位食品行(駐國立臺灣師範大學供膳場所)	祝忠明	106 大安區 師大路9號B1	02-77341111	有效	2018-07-06	5800	謝O娟	行政組長：黃O吟總經理兼生產負責人：祝O明衛生管理(專責)人員：謝O娟						
衛評餐服字第056號	新竹市	餐飲服務業	行政院衛生署新竹醫院供膳場所	陳文鍾	300 北區金華里 經國路1段442巷25號	03-5326151	廢止	2012-12-28	1000 餐食份/日	傅O梅	營養科主任 黃O惠營養師 黃O俐營養師暨衛管人員 傅O梅					中華民國99年12月29日署授食字第0990080709號函公告通過	
衛評餐服字第059號	臺北市	餐飲服務業	臺北市立聯合醫院陽明院區供膳場所	楊文理	111 士林區 雨聲街105號	02-28389138	廢止	2013-01-24	2000 餐食份/日	李O蓮	營養科主任 饒O娟營養師暨食品衛生管理(專責)人員 李O蓮營養師 黃O芬技術士 蘇O					100.01.25 套印	
衛評餐服字第060號	臺南市	餐飲服務業	奇美醫療財團法人奇美醫院營養科所屬中餐廳廚房	邱仲慶	710 永康區 中華路901號	06-2812811#52519	廢止	2015-01-24	2500 餐食份/日	曾O星 劉O如	食品衛生管理(專責)人員暨營養師 劉O如食品衛生管理(專責)人員暨承包商品管 曾O星營養科主任 劉O媛	晨新餐飲企業社	唐錦清	臺南市北區實踐里北門路3段27巷9號	06-2828764	100.01.25 套印	
衛評餐服字第157號	新北市	餐飲服務業	聖心女子高級中學學生餐廳	魏雪玲	249 八里區 龍米路1段263號	02-26182287	廢止	2015-12-09	3,200	鄭O佩	駐校店長及廚師 李O蓉駐校廚師 石O櫻學校專責幹事 池O芳	宏遠食品股份有限公司、統皓食品股份有限公司	宏遠：陳貴美、統皓：鄭得興	宏遠：新北市五股工業區五權路49號、統皓：新北市五股工業區五權路49號3樓	宏遠：02-22900198、統皓：02-22900079		
衛評餐服字第159號	彰化縣	餐飲服務業	中州學校財團法人中州科技大學供膳場所	曾慶瀛	510 員林鎮 山腳路3段2巷6號	04-8359000	廢止	2015-12-09	1,000	李O福	廠長 陳O訓生產課長 林O裕品管課長 吳O曄總務組長 童O源						
衛評餐服字第160號	嘉義縣	餐飲服務業	長庚醫療財團法人嘉義長庚紀念醫院	蔡熒煌	613 朴子市 嘉朴路西段8號	05-3621000#3132	廢止	2015-12-31	1,500	羅O娟	營養師 許O雅營養員 曾O怡管理課經辦 陳O利	鼎正有限公司	陳再昌	新北市板橋區幸福路60巷4之2號	02-29021316		
衛評餐服字第161號	臺中市	餐飲服務業	臺中市國安國小午餐廚房	賴秀英	407 西屯區 國祥街1號	04-24616011	展延(有效)	2017-12-31	5,000	陳O原	營養師 吳O怡課長 羅O珍	怡饗美食股份有限公司	劉榮泉	臺中市西屯區工業區十路11-1號	04-23593799		
衛評餐服字第164號	臺中市	餐飲服務業	臺中市立后里國民中學中央廚房	江鴻鈞	42146 后里區 中眉路169號	04-25562409	展延(有效)	2018-01-25	2,000	陳O琳	衛生管理專責人員 陳O琳衛生組長 汪O惠午餐秘書 陳O珍	吉米食品有限公司	溫黃順惠	臺中市外埔區鐵山里長生路265號	04-26835936		
衛評餐服字第166號	臺南市	餐飲服務業	郭綜合醫院供膳場所	郭宗正	700 中西區 民生路二段22號	06-2221111	展延(有效)	2018-02-06	1,050	陳O美	衛生管理專責人員 陳O美郭綜合醫院 郭O伶廚師 郭麗敏	大業食品有限公司	游泰祥	新北市泰山區仁愛路6巷36號9樓	02-29013515		
衛評餐服字第252號	新竹市	餐飲服務業	新唐科技股份有限公司(漢珍企業股份有限公司承包)	焦佑鈞、劉家鎮	300 東區 研新三路4號	03-5770066	有效	2018-10-05	900	王O宣	部經理：彭O德處長：江O媛管理師暨衛生管理(專責)人員：王O宣						
衛評餐服字第253號	臺北市	餐飲服務業	福容大飯店股份有限公司台北分公司(宴會廳)	郭美珠	106 大安區  建國南路一段266號	02-27019266	有效	2018-10-05	1000	蔡O庚	駐店協理：柯O連餐飲部經理：許O豪宴會廳主廚暨衛生管理專責人員：蔡O庚						
衛評餐服字第254號	桃園市	餐飲服務業	桃禧航空城大飯店股份有限公司(桃禧航空城酒店-宴會廳)	李三蓮	337 大園區 大觀路777號	03-3851188	有效	2018-12-06	1600	謝O章	行政主廚：黃O強人事副理：李O華主廚暨衛生管理(專責)人員：謝O章						
衛評餐服字第061號	新北市	餐飲服務業	薇庭企業股份有限公司宴會廳供膳場所	劉保佑	221 汐止區 大同路3段611號2樓	02-26906088	展延(有效)	2019-01-24	1200 餐食份/日	劉O明	副主廚 陳O男副主廚 吳O和					100.01.25 套印104年05月04日FDA食字第1040016547號函展延通過	
衛評餐服字第066號	新竹縣	餐飲服務業	新竹縣竹東鎮學生午餐供應中心	羅賜欽	310 竹東鎮 中正里15鄰中山路86號	03-5956415	廢止	2015-01-24	6000 餐食份/日	劉O鈴	食品衛生管理(專責)人員暨營養師 劉O鈴  事務管理人員 鄒O卿廚務總班長 謝O珍					100.01.25 套印	
衛評餐服字第068號	高雄市	餐飲服務業	高雄市立凱旋醫院附設大寮精神養護之家供膳場所	許維琪	831 大寮區 內坑里內坑路180號	07-7839176	展延(有效)	2019-01-24	4200 餐食份/日	劉O伶	組長 羅O芬米之香食品有限公司負責人 謝O安衛生管理(專責)人員 劉O伶	米之香食品有限公司	謝騏安	高雄市三民區建工路776號13樓	(07) 702-1966	100.01.25 套印	
衛評餐服字第069號	高雄市	餐飲服務業	長庚醫療財團法人高雄長庚紀念醫院供膳場所	陳肇隆	833 鳥松區 大埤路123號	07-7352224	廢止	2015-01-27	600 餐食份/日	張O昀	食品衛生管理(專責)人員 張O昀承包商駐點主任 魏O娟院方營養師 李O琪	鼎正有限公司	陳再昌	新北市板橋區幸福路60巷4-2號	(02) 2902-1316	100.1.28套印	
衛評餐服字第071號	臺南市	餐飲服務業	台灣糖業股份有限公司台糖長榮酒店(台南)吃遍天下自助餐廳供膳場所	鄭東波	701 東區 中華東路3段336巷1號	06-2899988	廢止	2015-01-30	500 餐食份/日	黃O忠	食品衛生管理(專責)人員暨吃遍天下副主廚 黃O忠副總經理 林O存人資部副理 謝O振					100.1.31 套印	
衛評餐服字第072號	臺南市	餐飲服務業	台灣糖業股份有限公司台糖長榮酒店(台南)長園中餐廳供膳場所	鄭東波	701 東區 中華東路3段336巷1號	06-2899988	廢止	2015-01-30	100 餐食份/日	薛O玉	副總經理 林O存食品衛生管理(專責)人員暨長園中餐領班 薛O玉人資部副理 謝O振					100.1.31 套印	
衛評餐服字第258號	臺中市	餐飲服務業	金色三麥餐飲股份有限公司(勤美誠品店)	葉冠廷	403 西區 公益路68號B1	04-23295911	有效	2019-01-19	830	洪O瑋	店長：謝O遠內場主管暨衛生管理(專責)人員：洪O瑋廚師暨衛生管理(專責)人員(代理人)：陳O朋						
衛評餐服字第259號	高雄市	餐飲服務業	金色三麥餐飲股份有限公司義大店供膳場所	葉冠廷	8401 大樹區 學城路一段7號1樓	07-9758989	有效	2019-02-13	1000	陳O昀	店長：郭O麟廚師：許O豪內場主管暨衛生管理(專責)人員：陳O昀						
衛評餐服字第167號	新竹縣	餐飲服務業	臺北榮民總醫院新竹分院供膳場所	游漢欽	310 竹東鎮 中豐路一段81號	03-59621345	廢止	2016-02-06	6600	莊O鈺	衛生管理專責人員暨駐點營養師 莊O鈺院方營養室主任 蔡O龍鼎正有限公司經理 呂O毅	鼎正有限公司	陳再昌	新北市板橋區幸福路60巷4之2號	02-29021316		
衛評餐服字第168號	桃園市	餐飲服務業	南崁國民小學中央廚房	鄧克文	338 蘆竹鄉 吉林路160號	03-3115578	展延(有效)	2018-02-06	5000	李O惠	衛生管理專責人員 李O惠校方營養師 傅O儀主廚 林O凱行政主廚 林O銘	軒泰食品有限公司	王派順	桃園縣平鎮市民族路雙連三段37之2號2樓	03-4200919		
衛評餐服字第073號	臺南市	餐飲服務業	未來式企業有限公司(國立新化高級工業職業學校供膳場所BOT)	王麗玲	712 新化區 信義路54號	06-5908000	展延(有效)	2018-01-30	3000 餐食份/日	詹O閔	副總經理 吳O欽主廚 金O梅衛生管理專責人員暨營養師 詹O閔					100.1.31 套印	
衛評餐服字第076號	桃園市	餐飲服務業	長庚醫療財團法人林口長庚紀念醫院及長庚醫療財團法人附設桃園長庚養生文化村供膳場所	王正儀、黃美涓	333 龜山鄉 長青路2號	03-3492345#5081	廢止	2013-01-30	900 餐食份/日	張O雰	承包商主任 呂O毅院方供膳營養師 謝O珊營養師暨食品衛生管理(專責)人員 張O雰	鼎正有限公司	陳再昌	台北縣板橋市幸福路60巷4-2號	02-29021316	100.1.31 套印	
衛評餐服字第086號	臺中市	餐飲服務業	內政部役政署成功嶺替代役訓練營區供膳場所	郭清泉	41400 烏日區 烏日郵政197號	04-23388063	廢止	2013-09-08	4,000 餐食份/日	邱O菁	營養師 林O婷營養師助理 鄧O欣食品衛生管理(專責)人員 邱O菁	台邑食品有限公司承包	童育賢	43641臺中市清水區東山路59-51號	04-26202168		
衛評餐服字第080號	臺北市	餐飲服務業	臺北市私立光仁國民小學廚房	龍玉琴	10874 萬華區 萬大路423巷15號	02-23034552轉111	展延(有效)	2017-06-20	2,000 餐食份/日	簡O潁	食品衛生管理(專責)人員暨營養師 簡O潁主廚 李O豫私立光仁國小事務組長 黃O宗	上林餐飲事業股份有限公司	林漢廷	23145新北市新店區寶興路45巷8弄6號	02-2910-2502		
衛評餐服字第081號	臺北市	餐飲服務業	臺北市私立靜心國民中小學供膳場所	簡毓玲	11687 文山區 興隆路二段46號	02-29323118轉202	展延(有效)	2017-07-12	2,500 餐食份/日	林O修	食品衛生管理(專責)人員暨營養師  林O修承包商負責人 林O廷主廚 李O豫	上林餐飲事業股份有限公司	林漢廷	23145新北市新店區寶興路45巷8弄6號	02-2910-2502		
衛評餐服字第082號	新北市	餐飲服務業	醫療財團法人徐元智先生醫藥基金會亞東紀念醫院(營養科廚區)	朱樹勳	22060 板橋區 南雅南路二段21號	02-89667000轉1340	展延(有效)	2017-07-12	3,000 餐食份/日	姜O明、蔡O敏、孫O蕙、欒O菁	食品衛生管理(專責)人員暨總營養師 姜O明食品衛生管理(專責)人員暨營養科組長 蔡O敏   食品衛生管理(專責)人員暨營養科營養師 孫O蕙食品衛生管理(專責)人員暨營養科營養師 欒O菁營養科主任 劉O娟廚師 傅O育						
衛評餐服字第083號	南投縣	餐飲服務業	埔基醫療財團法人埔里基督教醫院供膳場所	陳恒常	54546 埔里鎮 鐵山路1號	049-2912151轉2050	展延(有效)	2017-08-31	1,000 餐食份/日	錢O雅	食品衛生管理(專責)人員暨營養師主任 錢O雅承包商店長 莊O珍承包商廚師 陳O花	吉優興業有限公司	徐德香	51046彰化縣員林鎮中山南路54號	048-335924		
衛評餐服字第084號	嘉義市	餐飲服務業	臺中榮民醫院嘉義分院供膳場所	吳少白	60088 世賢路 二段600號	05-2359630轉1900	廢止	2013-08-31	1,125 餐食份/日	楊O雅	營養科主任 羅O華組長 鍾O梅營養師兼食品衛生管理(專責)人員 楊O雅	鼎正有限公司	陳再昌	22053新北市板橋區幸福路60巷4之2號	02-29021316	101年11月13日嘉市衛食字第1010054084號函廢止	
衛評餐服字第087號	基隆市	餐飲服務業	行政院衛生署基隆醫院供膳場所	許振榮	20147 信義區 信二路268號	02-2429-2525#3399	廢止	2013-09-19	2,500 餐食份/日	林O佳	供膳營養師 張O璟營養師 許O萍營養師 余O馨營養師 陳O方營養師兼食品衛生管理(專責)人員 林O佳	鼎正有限公司	陳再昌	22053新北市板橋區幸福路60巷4之2號	02-2902-1316		
衛評餐服字第088號	臺北市	餐飲服務業	臺北市百齡國民小學	劉明晃	11169 士林區 福港街205號	02-2881-7683	廢止	2013-09-19	2,700 餐食份/日	張O文	董事長 陳O美經理 陳O靜營養師兼食品衛生管理(專責)人員 張O文	宏遠食品股份有限公司	陳貴美	24886新北市五股區五權路49號	02-2290-0918		
衛評餐服字第091號	新北市	餐飲服務業	福容大飯店股份有限公司-福園中餐廳	郭美珠	22241 深坑區 北深路3段266號	02-2662-1717	廢止	2013-11-20	240 餐食份/日	馮O君	中餐主廚 陳O林中餐一廚 林O隆餐飲部經理兼食品衛生管理(專責)人員 馮O君						
衛評餐服字第099號	臺中市	餐飲服務業	亞緻酒店(股)公司台中分公司異料理餐廳	周永銘	臺中市 西區 民龍里英才路532號	04-23031234	廢止	2014-02-04	600	李O吉	餐飲部協理 簡O麟 主廚 張O彬						
衛評餐服字第102號	宜蘭縣	餐飲服務業	田江股份有限公司蘭城晶英酒店分公司(紅樓中餐廳)	江素芬	宜蘭縣 宜蘭市 民權路2段36號	03-9101011	廢止	2014-02-13	1200 餐食份/日	朱O雯	主廚 黃O旺副總監 陳O帆衛生管理專責人員 朱O雯						
衛評餐服字第107號	苗栗縣	餐飲服務業	西湖渡假村股份有限公司(麗景中餐廳)	曾慶豐	367 三義鄉 西湖村西湖11號	037-874656#1138	廢止	2014-04-06	900	彭O雯	餐飲部行政副主廚 蕭O欣餐飲部經理 洪O明						
衛評餐服字第188號	彰化縣	餐飲服務業	彰化縣立崙雅國民小學午餐廚房供膳場所	吳明德	511 社頭鄉 員集路一段615號	04-8736371	廢止	2016-10-07	6,000	徐O佑 蕭O超	衛生管理專責人員 徐O佑衛生管理專責人員 蕭O超營養師 黃O瑜午餐秘書 王O雯	梅景食品股份有限公司	黃信允	雲林縣西螺鎮福田里社口68-19號	05-5882573	中華民國103年10月9日FDA食字第1030039359號函公布	
衛評餐服字第221號	高雄市	餐飲服務業	雲朗觀光股份有限公司高雄分公司(翰品酒店宴會廳)	劉大宏	80341 鹽埕區 大仁路43號	07-5217122	有效	2017-11-03	500餐食份/日	金O莉；李O瑩(職代)	中餐主廚 江O華港都茶樓副理 陳O莉日式料理廳職員 李O芳總務組職員 李O婷工務組職員 陳O瑋						
衛評餐服字第233號	臺南市	餐飲服務業	桂田酒店股份有限公司國際宴會廳供膳場所	朱仁宗	710 永康區 永安一街99號	06-7021789	有效	2018-02-03	1000 餐食份/日	王O祥	衛生管理(專責)人員暨中餐廳副理 王O祥餐飲部營養師 黃O廷餐飲部總監 劉O銘宴會廳主廚 高O強宴會廳副主廚 彭O麟						
衛評餐服字第196號	屏東縣	餐飲服務業	屏基醫療財團法人屏東基督教醫院供膳場所	余廣亮	900 屏東市 大連路60號	08-7368686	展延(有效)	2019-01-22	900	陳O琳、周O菁	營養師 吳O智組長 吳O瑩衛生管理(專責)人員暨營養師 陳O琳衛生管理(專責)人員暨營養師 周O菁廚師 謝O仁						
衛評餐服字第200號	桃園市	餐飲服務業	長庚醫療財團法人林口長庚紀念醫院養生村伙食廚房供膳場所	鄭明輝	333 龜山區 舊路村長青路2號	03-3492345	有效	2018-02-24	2,400	黃O嫈	鼎正有限公司業務部經理 游O玲林口長庚營養師 劉O怡林口長庚廚房班長 廖O小組成員 王O純鼎正有限公司駐點營養師暨衛生管理(專責)人員 黃O嫈						
衛評餐服字第092號	桃園市	餐飲服務業	長庚醫院桃院分院美食街(全宥自助餐廳)	林雪美	33378 龜山鄉 頂湖路123號	03-3299135	廢止	2013-12-21	5,000餐食份/日	李O玫	總經理 李O雄主廚 陳O銘						
衛評餐服字第094號	花蓮縣	餐飲服務業	福容大飯店股份有限公司花蓮分公司-福園中餐廳	郭美珠	970 花蓮市 民生路51號	03-8239988	廢止	2014-01-12	1,400餐食份/日	陳O賢	羅O鳴蔡O城						
衛評餐服字第203號	臺北市	餐飲服務業	臺北市士林區百齡國民小學中央廚房	劉明晃	111 士林區 福港街205號	02-28835116	有效	2017-06-15	2,500餐食份/日	謝OI玲	董事長 鄭O珊生產課長 洪O杏公職營養師 李O齡						
衛評餐服字第114號	高雄市	餐飲服務業	財團法人高雄市私立復華高級中學供膳場所(米之香食品有限公司承包)	謝騏安	80251 苓雅區 民權一路42號	07-5373882	廢止	2016-06-11	3500	鄭O琦	營養師兼衛管人員 鄭O琦經理 歐O玫廚師 蕭O祥	米之香食品有限公司	康木村	高雄市三民區建工路776號13樓	07-7021966		
衛評餐服字第116號	臺東縣	餐飲服務業	台東縣農會東農餐廳中央廚房	戴振東	950 台東市 新生路195號	089-318830	展延(有效)	2018-07-05	2000	許O晃	廠長 魏O州烹調管理人員 許O燕						
衛評餐服字第205號	臺南市	餐飲服務業	奇美醫療財團法人奇美醫院中餐廳廚房	邱仲慶	710 永康區 中華路901號	06-2812811	有效	2017-06-30	2,400餐食份/日	曹O永	奇美醫院營養科主任 劉O媛奇美醫院營養師 劉O娟	玉膳股份有限公司	宋宗龍	臺南市仁德區後壁里德崙路71號	06-2828764		
衛評餐服字第223號	臺中市	餐飲服務業	財團法人弘光科技大學P棟美食街元氣自助餐廳	吳聰能	433 沙鹿區 臺灣大道六段1018號	04-26318652#1465	廢止	2017-11-10	1,000餐食份/日	陳O靜	營養師 張O玲營養師 吳O恩廚師 李O川	杏一醫療用品股份有限公司	陳麗如	桃園市龜山區復興一路94號	03-3970761		
衛評餐服字第235號	高雄市	餐飲服務業	財團法人私立高雄醫學大學附設中和紀念醫院營養部供膳場所	鐘飲文	807 三民區 十全一路100號	07-3121101	有效	2018-02-04	2000 餐食份/日	溫O璇、章O如、廖O瑩、郭O萱	臨床治療組組長：許O恆營養部主任：黃O娟膳食供應組組長：吳O茹衛生管理專責人員暨營養師：溫O璇衛生管理專責人員暨營養師：章O如衛生管理專責人員暨營養師：廖O瑩衛生管理專責人員暨營養師：郭O萱						
衛評餐服字第121號	新北市	餐飲服務業	衛生福利部雙和醫院(委託臺北醫學大學興建經營)營養室廚房供膳場所	李飛鵬	235 中和區 中正路291號	02-22490088	展延(有效)	2018-08-05	8000	莊O玟	臨床營養組組長暨食品衛生管理(專責)人員 莊O玟營養師 薛O栗主任 金O雲膳食供應組組長 黃O傑						
衛評餐服字第206號	臺中市	餐飲服務業	臺中市立至善國民中學供膳場所	廖玉枝	40745 西屯區 青海路2段308號	04-27057587-771	廢止	2017-07-05	5,000餐食份/日	莊O鈺	午餐秘書 陳O玲廚師 廖O雄	勝騏食品工廠有限公司	謝勝騏	臺中市大雅區中山北路3號	04-25685299	承包商更換，予以廢止。	
衛評餐服字第207號	屏東縣	餐飲服務業	夏都國際開發股份有限公司屏東分公司墾丁夏都沙灘酒店地中海餐廳	蔡德祥	94644 恆春鎮 墾丁路451號	08-8862377	有效	2017-07-09	600餐食份/日	沈O羽	餐飲管理部副總經理 潘O陽行政主廚 曾O潭						
衛評餐服字第208號	彰化縣	餐飲服務業	彰化縣立成功高級中學中央廚房	蔡永發	514 溪湖鎮 福德路310號	04-8817756	有效	2017-07-13	6000餐食份/日	陳O如	衛生管理人員(廠商負責人代表) 楊O豪營養師 廖O校方營養師 李O蓉						
衛評餐服字第210號	高雄市	餐飲服務業	福容大飯店股份有限公司高雄分公司(福園廳)	郭美珠	803 鹽埕區 五福四路45號	07-5511188	有效	2018-07-23	300餐食份/日	顏O美	一廚 黃O祥二廚 郭O輝						
衛評餐服字第225號	高雄市	餐飲服務業	好市多股份有限公司大順分公司即食熟食供膳場所	張嗣漢	804 鼓山區 大順一路111號	07-5508777	有效	2018-01-14	12000餐食份/日	龔O臺	衛生管理(專責)人員暨生鮮副店長 龔O臺商品副店長 黃O忠熟食部經理 李O玲魚部門經理 董O琳商品經理 陳O妘值班經理 陳O樺披薩部員工 李O祐						
衛評餐服字第124號	南投縣	餐飲服務業	台中榮民總醫院埔里分院供膳場所	呂炳榮	545 埔里鎮 榮光路1號	049--2990833	廢止	2014-08-30	2200	楊O佩	營養師 陳O祺秘書 莊O澐	大道食品有限公司承包	趙瑞美	台南市大福街6號	06-2223305		
衛評餐服字第126號	臺北市	餐飲服務業	華興學校財團法人臺北市私立華興高級中等學校供膳場所	梅瑞珊	111 士林區 仰德大道1段101號	02-28316834	展延(有效)	2018-10-05	5000	陳O吟、葉O錡	衛生管理(專責)人員 陳O吟衛生管理(專責)人員 葉O錡庶務組長 李O育總務主任 應O興						
衛評餐服字第129號	嘉義縣	餐飲服務業	嘉義縣台中榮民總醫院灣橋分院(大道食品有限公司承包)	鄭紹宇	604 竹崎鄉 灣橋村石麻園38號	05-2791072	廢止	2014-12-05	1800	陳O萍	食品衛生管理專責人員 陳O萍營養師 陳O茹 營養師 蔡O梅						
衛評餐服字第133號	新北市	餐飲服務業	雲朗觀光股份有限公司新莊分公司翰品酒店兆慶廳	嚴天立	242 新莊區 中正路82號	02-29939788	廢止	2015-01-15	400	吳O寰	食品衛生管理專責人員暨宴會廳副主任 吳O寰中餐房主廚 李O龍 餐飲部協理 李O奉						
衛評餐服字第217號	新竹市	餐飲服務業	新竹市私立磐石高級中學供膳場所	陳方濟	300 北區 西大路683號	03-5223946	有效	2017-08-25	3,000餐食份/日	林O庭	文書組長 陳O龍主廚 羅O辰	上林餐飲事業股份有限公司	林漢廷	新北市新店區寶興路45巷8弄6號	02-29102502		
